settlement_name_record_id,source_place_code,canonical_name,ascii_name,place_slug,place_type_code,settlement_scale,urbanity,parent_source_place_code,major_city_source_place_code,region_code,region_name,country_code_sim,is_national_capital,is_regional_anchor,terrain_zone_code,location_character,dominant_function,property_context_tags,naming_origin,naming_influence,nickname,nickname_reason,naming_status_code,feature_lifecycle_status_code,spatial_assignment_status,source_created_on,source_basis,source_dataset_id,runtime_effect_scope,record_status
NG-NAM-SET-000352,NGP-000352,Research Grove,Research Grove,research-grove,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Metropolitan district of Tekharo,education_and_research,apartments|offices|retail|mixed_use,geographic_descriptive,NoveGeo landscape lexicon,Lab City,Research institutes and field laboratories occupy much of the district.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000353,NGP-000353,River Gate,River Gate,river-gate,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Metropolitan district of Tekharo,mixed_use_urban,apartments|offices|retail|mixed_use,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000354,NGP-000354,Old Timber,Old Timber,old-timber,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Metropolitan district of Tekharo,heritage_and_tourism,apartments|offices|retail|mixed_use,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000355,NGP-000355,Botanical Ward,Botanical Ward,botanical-ward,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Metropolitan district of Tekharo,civic_and_public_services,apartments|offices|retail|mixed_use,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000356,NGP-000356,East Tram,East Tram,east-tram,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Metropolitan district of Tekharo,transport_and_logistics,apartments|offices|retail|mixed_use,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000357,NGP-000357,Rainmarket,Rainmarket,rainmarket,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Metropolitan district of Tekharo,commerce_and_mixed_use,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000358,NGP-000358,Fernhaven,Fernhaven,fernhaven,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000359,NGP-000359,Ashtek Gardens,Ashtek Gardens,ashtek-gardens,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,garden_residential,detached_houses|townhouses|apartments|residential_plots,tribal_influenced,Ash'Tekka,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000360,NGP-000360,Mossvale,Mossvale,mossvale,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000361,NGP-000361,Greenvault,Greenvault,greenvault,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000362,NGP-000362,Orchid Rise,Orchid Rise,orchid-rise,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,elevated_residential,detached_houses|townhouses|apartments|residential_plots,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000363,NGP-000363,New Kyoto,New Kyoto,new-kyoto,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,cosmopolitan_residential,detached_houses|townhouses|apartments|residential_plots,international_settler,International diaspora,Sakura Town,Japanese researchers and botanical gardens popularized annual blossom festivals.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000364,NGP-000364,Vinebridge,Vinebridge,vinebridge,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,elevated_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000365,NGP-000365,Cedar Mist,Cedar Mist,cedar-mist,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000366,NGP-000366,Tekkan Heights,Tekkan Heights,tekkan-heights,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,elevated_residential,detached_houses|townhouses|apartments|residential_plots,tribal_influenced,Ash'Tekka,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000367,NGP-000367,Rainshadow,Rainshadow,rainshadow,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000368,NGP-000368,Brookmoss,Brookmoss,brookmoss,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000369,NGP-000369,Lantern Grove,Lantern Grove,lantern-grove,SUBURB,urban_neighborhood,urban,NGP-000346,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Residential neighborhood of Tekharo,garden_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000370,NGP-000370,Fernfall,Fernfall,fernfall,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional forestry centre,forestry,houses|apartments|commercial_plots|retail|warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000371,NGP-000371,Rainsong,Rainsong,rainsong,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional rainbelt agriculture centre,rainbelt_agriculture,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000372,NGP-000372,Cedar Run,Cedar Run,cedar-run,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional research centre,research,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000373,NGP-000373,Canopy Ford,Canopy Ford,canopy-ford,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional trade centre,trade,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000374,NGP-000374,Jadefall,Jadefall,jadefall,TOWN,secondary_urban,urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional conservation centre,conservation,houses|apartments|commercial_plots|retail|warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000375,NGP-000375,Tekkena,Tekkena,tekkena,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional forestry centre,forestry,houses|apartments|commercial_plots|retail|warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000376,NGP-000376,Ashvale,Ashvale,ashvale,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional rainbelt agriculture centre,rainbelt_agriculture,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000377,NGP-000377,Riverbloom,Riverbloom,riverbloom,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional research centre,research,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000378,NGP-000378,Marula Gate,Marula Gate,marula-gate,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional trade centre,trade,houses|apartments|commercial_plots|retail|warehouses,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000379,NGP-000379,Nembri,Nembri,nembri,TOWN,secondary_urban,urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional conservation centre,conservation,houses|apartments|commercial_plots|retail|warehouses,tribal_influenced,Ash'Tekka,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000380,NGP-000380,Mosswick,Mosswick,mosswick,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional forestry centre,forestry,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000381,NGP-000381,Brookfern,Brookfern,brookfern,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional rainbelt agriculture centre,rainbelt_agriculture,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000382,NGP-000382,Wildorchid,Wildorchid,wildorchid,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional research centre,research,houses|apartments|commercial_plots|retail|warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000383,NGP-000383,Greenmantle,Greenmantle,greenmantle,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional trade centre,trade,houses|apartments|commercial_plots|retail|warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000384,NGP-000384,Timberwell,Timberwell,timberwell,TOWN,secondary_urban,urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Regional conservation centre,conservation,houses|apartments|commercial_plots|retail|warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000385,NGP-000385,Canopy Lower,Canopy Lower,canopy-lower,TOWNSHIP,small_urban,peri_urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Peri-urban township serving Canopy Reach,local_services_and_residential_growth,houses|rental_units|plots|workshops|shops,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000386,NGP-000386,Rainsong Junction,Rainsong Junction,rainsong-junction,TOWNSHIP,small_urban,peri_urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Peri-urban township serving Canopy Reach,local_services_and_residential_growth,houses|rental_units|plots|workshops|shops,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000387,NGP-000387,Cedar Clearing,Cedar Clearing,cedar-clearing,TOWNSHIP,small_urban,peri_urban,NGP-000347,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Peri-urban township serving Canopy Reach,local_services_and_residential_growth,houses|rental_units|plots|workshops|shops,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000388,NGP-000388,Ashara East,Ashara East,ashara-east,TOWNSHIP,small_urban,peri_urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Peri-urban township serving Ashara,local_services_and_residential_growth,houses|rental_units|plots|workshops|shops,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000389,NGP-000389,Tekkan Row,Tekkan Row,tekkan-row,TOWNSHIP,small_urban,peri_urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Peri-urban township serving Ashara,local_services_and_residential_growth,houses|rental_units|plots|workshops|shops,tribal_influenced,Ash'Tekka,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000390,NGP-000390,Marula Crossing,Marula Crossing,marula-crossing,TOWNSHIP,small_urban,peri_urban,NGP-000348,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Peri-urban township serving Ashara,local_services_and_residential_growth,houses|rental_units|plots|workshops|shops,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000391,NGP-000391,Mossbridge South,Mossbridge South,mossbridge-south,TOWNSHIP,small_urban,peri_urban,NGP-000349,NGP-000346,NGR-05,Tekhara Rainbelt,NVG,false,false,rainforest_corridor,Peri-urban township serving Mossbridge,local_services_and_residential_growth,houses|rental_units|plots|workshops|shops,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
